ID	time	flooded
22996-20602	0.000000	0
22996-20604	0.000000	0
22996-4932	0.000000	0
22997-18285	0.000000	0
22997-20602	0.000000	0
22998-16213	0.000000	0
22998-22999	0.000000	0
22999-15086	0.000000	0
22999-22998	0.000000	0
23000-18306	0.000000	0
23000-23001	0.000000	0
23001-16214	0.000000	0
23001-23000	0.000000	0
23001-23002	0.000000	0
23001-4941	0.000000	0
23002-18304	0.000000	0
23002-23001	0.000000	0
23003-18311	0.000000	0
23003-23004	0.000000	0
23004-11022	0.000000	0
23004-12995	0.000000	0
23004-23003	0.000000	0
23004-23005	0.000000	0
23005-11026	0.000000	0
23005-12994	0.000000	0
23005-23004	0.000000	0
23006-18351	0.000000	0
23006-20919	0.000000	0
23007-18137	0.000000	0
23007-20362	0.000000	0
23008-16574	0.000000	0
23008-18268	0.000000	0
23008-23009	0.000000	0
23008-4924	0.000000	0
23009-23008	0.000000	0
23009-23010	0.000000	0
23010-18273	0.000000	0
23010-23009	0.000000	0
23011-20591	0.000000	0
23011-20592	0.000000	0
23011-4922	0.000000	0
23012	0.000000	0
23012-15084	0.000000	0
23012-18247	0.000000	0
23012-20833	0.000000	0
23013-18246	0.000000	0
23013-18248	0.000000	0
23014-18251	0.000000	0
23014-18254	0.000000	0
23014-4925	0.000000	0
23015-20354	0.000000	0
23015-20359	0.000000	0
23016-18135	0.000000	0
23016-20360	0.000000	0
23017-18135	0.000000	0
23017-18250	0.000000	0
23018-18295	0.000000	0
23018-23734	0.000000	0
23018-4934	0.000000	0
23019-16220	0.000000	0
23019-29582	0.000000	0
23020-100414	0.000000	0
23020-11053	0.000000	0
23020-18243	0.000000	0
23020-29529	0.000000	0
23020-4969	0.000000	0
23021-16638	0.000000	0
23049-11045	0.000000	0
23049-20561	0.000000	0
23050-15071	0.000000	0
23051-20375	0.000000	0
23051-23052	0.000000	0
23052-23051	0.000000	0
23052-23053	0.000000	0
23053-23052	0.000000	0
23053-23054	0.000000	0
23053-23055	0.000000	0
23054-18382	0.000000	0
23054-23053	0.000000	0
23054-4956	0.000000	0
23055-13006	0.000000	0
23055-22394	0.000000	0
23055-23053	0.000000	0
23056-13007	0.000000	0
23056-14306	0.000000	0
23057-10523	0.000000	0
23057-12979	0.000000	0
23057-23058	0.000000	0
23058-23057	0.000000	0
23058-23059	0.000000	0
23058-23727	0.000000	0
23059-23058	0.000000	0
23059-23060	0.000000	0
23060-12979	0.000000	0
23060-13010	0.000000	0
23060-23059	0.000000	0
23061-20632	0.000000	0
23061-20633	0.000000	0
23061-23723	0.000000	0
23062-20644	0.000000	0
23062-23063	0.000000	0
23063-16572	0.000000	0
23063-23062	0.000000	0
23063-23064	0.000000	0
23064-100422	0.000000	0
23064-20648	0.000000	0
23064-23063	0.000000	0
23064-4902	0.000000	0
23065-18377	0.000000	0
23065-20649	0.000000	0
23065-4902	0.000000	0
23066-12985	0.000000	0
23066-18336	0.000000	0
23067-11021	0.000000	0
23067-18282	0.000000	0
23068-20848	0.000000	0
23068-23071	0.000000	0
23069-23070	0.000000	0
23069-23072	0.000000	0
23070-11028	0.000000	0
23070-22533	0.000000	0
23070-23069	0.000000	0
23070-4949	0.000000	0
23071-18003	0.000000	0
23071-18004	0.000000	0
23071-23068	0.000000	0
23072-11028	0.000000	0
23072-13000	0.000000	0
23072-23069	0.000000	0
23072-4906	0.000000	0
23073-20614	0.000000	0
23073-20622	0.000000	0
23074-20608	0.000000	0
23074-20613	0.000000	0
23075-13002	0.000000	0
23075-16569	0.000000	0
23075-23076	0.000000	0
23076-23075	0.000000	0
23076-23077	0.000000	0
23077-10513	0.000000	0
23077-17998	0.000000	0
23077-23076	0.000000	0
23077-4903	0.000000	0
23078-17999	0.000000	0
23078-23079	0.000000	0
23078-4903	0.000000	0
23079-17998	0.000000	0
23079-23078	0.000000	0
23148-13300	0.000000	0
23148-15759	0.000000	0
23148-24025	0.000000	0
23148-24026	0.000000	0
23148-3727	0.000000	0
23158-15766	0.000000	0
23158-23159	0.000000	0
23158-3728	0.000000	0
23159-13300	0.000000	0
23159-23158	0.000000	0
23159-24775	0.000000	0
23160-15759	0.000000	0
23160-23161	0.000000	0
23161-15757	0.000000	0
23161-23160	0.000000	0
23161-3726	0.000000	0
23162-12680	0.000000	0
23162-13295	0.000000	0
23163-12681	0.000000	0
23163-13296	0.000000	0
23163-23164	0.000000	0
23164-23163	0.000000	0
23164-3724	0.000000	0
23257-10250	0.000000	0
23257-19089	0.000000	0
23258-10251	0.000000	0
23258-12988	0.000000	0
23258-24535	0.000000	0
23258-24801	0.000000	0
23259-1023	0.000000	0
23259-11385	0.000000	0
23259-12847	0.000000	0
23260-23778	0.000000	0
23261-10542	0.000000	0
23262-11073	0.000000	0
23262-11075	0.000000	0
23262-4121	0.000000	0
23263-15971	0.000000	0
23263-15973	0.000000	0
23264	0.000000	0
23264-10929	0.000000	0
23264-3969	0.000000	0
23265-14467	0.000000	0
23265-15927	0.000000	0
23266-18559	0.000000	0
23266-20401	0.000000	0
23267-20399	0.000000	0
23267-20401	0.000000	0
23268-18503	0.000000	0
23268-18506	0.000000	0
23269-11107	0.000000	0
23269-13987	0.000000	0
23269-4001	0.000000	0
23270-18544	0.000000	0
23270-20696	0.000000	0
23271-18459	0.000000	0
23271-20681	0.000000	0
23272-18478	0.000000	0
23272-20687	0.000000	0
23273-12140	0.000000	0
23273-18427	0.000000	0
23274-18437	0.000000	0
23274-23275	0.000000	0
23274-4029	0.000000	0
23275-18438	0.000000	0
23275-23274	0.000000	0
23276-11107	0.000000	0
23276-11111	0.000000	0
23277-16146	0.000000	0
23277-18415	0.000000	0
23279-14305	0.000000	0
23279-14306	0.000000	0
23280-18289	0.000000	0
23280-20361	0.000000	0
23281-15217	0.000000	0
23281-15218	0.000000	0
23282-18343	0.000000	0
23282-20625	0.000000	0
23283-15216	0.000000	0
23283-23286	0.000000	0
23284-11014	0.000000	0
23284-23287	0.000000	0
23284-23728	0.000000	0
23285-18337	0.000000	0
23285-18343	0.000000	0
23285-23288	0.000000	0
23286-15220	0.000000	0
23286-23283	0.000000	0
23286-23288	0.000000	0
23287-20625	0.000000	0
23287-23284	0.000000	0
23287-23290	0.000000	0
23287-4918	0.000000	0
23288-23285	0.000000	0
23288-23286	0.000000	0
23289-18352	0.000000	0
23289-23290	0.000000	0
23290-23287	0.000000	0
23290-23289	0.000000	0
23291-15211	0.000000	0
23291-16502	0.000000	0
23291-23292	0.000000	0
23292-23291	0.000000	0
23292-23293	0.000000	0
23293-16502	0.000000	0
23293-23292	0.000000	0
23293-4914	0.000000	0
23294-11007	0.000000	0
23294-29369	0.000000	0
23294-29370	0.000000	0
23295-20628	0.000000	0
23295-20630	0.000000	0
23296-15035	0.000000	0
23296-16194	0.000000	0
23297	0.000000	0
23297-12963	0.000000	0
23297-29581	0.000000	0
23298-10517	0.000000	0
23298-16195	0.000000	0
23299-14306	0.000000	0
23299-24461	0.000000	0
23301-14305	0.000000	0
23301-24464	0.000000	0
23324-10443	0.000000	0
23324-10996	0.000000	0
23325-20953	0.000000	0
23325-20964	0.000000	0
23328-10420	0.000000	0
23328-14481	0.000000	0
23329-21025	0.000000	0
23329-23332	0.000000	0
23330-11153	0.000000	0
23330-18741	0.000000	0
23330-4125	0.000000	0
23331	0.000000	0
23331-10404	0.000000	0
23331-23335	0.000000	0
23331-51966	0.000000	0
23332	0.000000	0
23332-23329	0.000000	0
23332-23333	0.000000	0
23333-10404	0.000000	0
23333-14485	0.000000	0
23333-23332	0.000000	0
23333-23335	0.000000	0
23334-14485	0.000000	0
23334-23335	0.000000	0
23335-23331	0.000000	0
23335-23333	0.000000	0
23335-23334	0.000000	0
23335-4211	0.000000	0
23337	0.000000	0
23337-20382	0.000000	0
23337-20383	0.000000	0
23338-18393	0.000000	0
23338-18423	0.000000	0
23338-20383	0.000000	0
23338-4209	0.000000	0
23339-18393	0.000000	0
23339-20382	0.000000	0
23340-100336	0.000000	0
23340-10977	0.000000	0
23340-50010	0.000000	0
23348-10249	0.000000	0
23348-1060	0.000000	0
23348-14355	0.000000	0
23369-10136	0.000000	0
23375-14118	0.000000	0
23375-15600	0.000000	0
23376-19241	0.000000	0
23431-11038	0.000000	0
23431-18414	0.000000	0
23431-5015	0.000000	0
23432-11127	0.000000	0
23432-11129	0.000000	0
23433-10957	0.000000	0
23433-17997	0.000000	0
23433-25184	0.000000	0
23434-10626	0.000000	0
23434-12954	0.000000	0
23434-22354	0.000000	0
23434-9194	0.000000	0
23437-11217	0.000000	0
23437-18917	0.000000	0
23438-11392	0.000000	0
23438-20436	0.000000	0
23439-18963	0.000000	0
23439-18984	0.000000	0
23467-18587	0.000000	0
23467-18588	0.000000	0
23468-18622	0.000000	0
23470-15779	0.000000	0
23470-15780	0.000000	0
23613-11326	0.000000	0
23613-12679	0.000000	0
23613-18623	0.000000	0
23613-3401	0.000000	0
23614-15781	0.000000	0
23614-18595	0.000000	0
23621-11422	0.000000	0
23621-18909	0.000000	0
23622-10491	0.000000	0
23622-11221	0.000000	0
23622-1240	0.000000	0
23672-10894	0.000000	0
23672-10946	0.000000	0
23673-19017	0.000000	0
23673-20439	0.000000	0
23674-18865	0.000000	0
23674-20721	0.000000	0
23675-10956	0.000000	0
23675-11043	0.000000	0
23675-4307	0.000000	0
23676-18784	0.000000	0
23676-21244	0.000000	0
23677-11141	0.000000	0
23677-15456	0.000000	0
23678-16551	0.000000	0
23678-25604	0.000000	0
23678-3922	0.000000	0
23679-16550	0.000000	0
23679-16551	0.000000	0
23679-3920	0.000000	0
23680-16552	0.000000	0
23680-23939	0.000000	0
23681-15396	0.000000	0
23681-15397	0.000000	0
23682-10889	0.000000	0
23682-10890	0.000000	0
23683-19250	0.000000	0
23683-24961	0.000000	0
23684-10883	0.000000	0
23684-14119	0.000000	0
23703-11126	0.000000	0
23703-14318	0.000000	0
23703-18583	0.000000	0
23703-23708	0.000000	0
23704-10479	0.000000	0
23704-23705	0.000000	0
23705-16564	0.000000	0
23705-23704	0.000000	0
23706-10479	0.000000	0
23706-16563	0.000000	0
23707-4040	0.000000	0
23708-13766	0.000000	0
23708-23703	0.000000	0
23708-23709	0.000000	0
23709-14513	0.000000	0
23709-23708	0.000000	0
23710-24451	0.000000	0
23710-24575	0.000000	0
23717-16568	0.000000	0
23717-25651	0.000000	0
23717-4059	0.000000	0
23718-18038	0.000000	0
23718-23750	0.000000	0
23718-3906	0.000000	0
23720-15201	0.000000	0
23720-15813	0.000000	0
23721-15206	0.000000	0
23721-23722	0.000000	0
23722-23721	0.000000	0
23722-23723	0.000000	0
23723	0.000000	0
23723-100418	0.000000	0
23723-100424	0.000000	0
23723-23061	0.000000	0
23723-23722	0.000000	0
23723-23728	0.000000	0
23723-23729	0.000000	0
23724-20657	0.000000	0
23724-20658	0.000000	0
23724-20662	0.000000	0
23725-10512	0.000000	0
23725-11029	0.000000	0
23725-23726	0.000000	0
23726-23725	0.000000	0
23727-10523	0.000000	0
23727-18368	0.000000	0
23727-23058	0.000000	0
23728-100427	0.000000	0
23728-10983	0.000000	0
23728-23284	0.000000	0
23728-23723	0.000000	0
23729-20648	0.000000	0
23729-23064	0.000000	0
23729-23723	0.000000	0
23729-23730	0.000000	0
23730-100420	0.000000	0
23730-100423	0.000000	0
23730-12008	0.000000	0
23730-23729	0.000000	0
23730-23731	0.000000	0
23730-23743	0.000000	0
23731-15805	0.000000	0
23731-23730	0.000000	0
23732-20875	0.000000	0
23732-20887	0.000000	0
23733-15862	0.000000	0
23733-20873	0.000000	0
23734-15861	0.000000	0
23734-23018	0.000000	0
23734-23735	0.000000	0
23735-18290	0.000000	0
23735-23734	0.000000	0
23736-20599	0.000000	0
23736-20688	0.000000	0
23736-23737	0.000000	0
23737-15859	0.000000	0
23737-23736	0.000000	0
23737-4931	0.000000	0
23738-20600	0.000000	0
23738-23740	0.000000	0
23740-23738	0.000000	0
23740-23741	0.000000	0
23741-20892	0.000000	0
23741-23740	0.000000	0
23742-18165	0.000000	0
23742-23944	0.000000	0
23742-23945	0.000000	0
23743-23730	0.000000	0
23743-23744	0.000000	0
23744-12016	0.000000	0
23744-23743	0.000000	0
23744-25541	0.000000	0
23744-4025	0.000000	0
23745-11094	0.000000	0
23745-15823	0.000000	0
23745-23942	0.000000	0
23745-3970	0.000000	0
23746-23749	0.000000	0
23746-29300	0.000000	0
23747-11086	0.000000	0
23747-23748	0.000000	0
23747-29302	0.000000	0
23747-29401	0.000000	0
23748-13831	0.000000	0
23748-23747	0.000000	0
23749-11092	0.000000	0
23749-21188	0.000000	0
23749-23746	0.000000	0
23749-29303	0.000000	0
23750-12524	0.000000	0
23750-12918	0.000000	0
23750-23718	0.000000	0
23750-29301	0.000000	0
23750-29302	0.000000	0
23750-3907	0.000000	0
23751-10418	0.000000	0
23751-24537	0.000000	0
23765-15728	0.000000	0
23765-20697	0.000000	0
23770-23776	0.000000	0
23771-10560	0.000000	0
23772-19245	0.000000	0
23773-10530	0.000000	0
23774-10562	0.000000	0
23775-23771	0.000000	0
23776-10541	0.000000	0
23777-23261	0.000000	0
23778-23785	0.000000	0
23779-11144	0.000000	0
23780-10543	0.000000	0
23781-23783	0.000000	0
23782-23786	0.000000	0
23783-10553	0.000000	0
23784-23782	0.000000	0
23785-23781	0.000000	0
23786-23777	0.000000	0
23791-20445	0.000000	0
23791-20447	0.000000	0
23792-18139	0.000000	0
23792-20441	0.000000	0
23793-16264	0.000000	0
23793-23985	0.000000	0
23794-10168	0.000000	0
23794-13232	0.000000	0
23795-22838	0.000000	0
23795-23949	0.000000	0
23795-24005	0.000000	0
23796-13225	0.000000	0
23796-24539	0.000000	0
23809-15829	0.000000	0
23809-15830	0.000000	0
23823-11308	0.000000	0
23823-20436	0.000000	0
23824-11393	0.000000	0
23824-19007	0.000000	0
23826-14182	0.000000	0
23826-24536	0.000000	0
23826-9109	0.000000	0
23827-15981	0.000000	0
23827-24199	0.000000	0
23832-1075	0.000000	0
23840-10947	0.000000	0
23842-10958	0.000000	0
23842-13226	0.000000	0
23850-11132	0.000000	0
23850-18773	0.000000	0
23851-15471	0.000000	0
23851-18768	0.000000	0
23854-4106	0.000000	0
23857-15405	0.000000	0
23857-15406	0.000000	0
23857-23859	0.000000	0
23857-4558	0.000000	0
23858-10639	0.000000	0
23858-15413	0.000000	0
23858-23859	0.000000	0
23859-23857	0.000000	0
23859-23858	0.000000	0
23859-4529	0.000000	0
23861-18841	0.000000	0
23861-23862	0.000000	0
23861-4440	0.000000	0
23862-13069	0.000000	0
23862-18818	0.000000	0
23862-23861	0.000000	0
23908-22399	0.000000	0
23908-22736	0.000000	0
23911-11155	0.000000	0
23912-10634	0.000000	0
23912-18369	0.000000	0
23912-20644	0.000000	0
23918-12686	0.000000	0
23918-22390	0.000000	0
23918-25392	0.000000	0
23919-20951	0.000000	0
23919-20958	0.000000	0
23919-22380	0.000000	0
23919-23920	0.000000	0
23920-23919	0.000000	0
23920-23921	0.000000	0
23921-15699	0.000000	0
23921-23920	0.000000	0
23930-11090	0.000000	0
23930-22367	0.000000	0
23930-23931	0.000000	0
23930-29392	0.000000	0
23931	0.000000	0
23931-11102	0.000000	0
23931-23930	0.000000	0
23931-29327	0.000000	0
23931-29448	0.000000	0
23932-22367	0.000000	0
23932-23938	0.000000	0
23932-23944	0.000000	0
23933-15386	0.000000	0
23933-15829	0.000000	0
23933-23934	0.000000	0
23933-3954	0.000000	0
23934-23933	0.000000	0
23934-23935	0.000000	0
23935-15832	0.000000	0
23935-23934	0.000000	0
23936-22372	0.000000	0
23936-23937	0.000000	0
23937-100164	0.000000	0
23937-100187	0.000000	0
23937-15811	0.000000	0
23937-23936	0.000000	0
23937-3956	0.000000	0
23937-3966	0.000000	0
23938-17981	0.000000	0
23938-22357	0.000000	0
23938-22367	0.000000	0
23938-22372	0.000000	0
23938-23932	0.000000	0
23939-14574	0.000000	0
23939-23680	0.000000	0
23939-23940	0.000000	0
23940-23939	0.000000	0
23940-23941	0.000000	0
23940-25604	0.000000	0
23941-16551	0.000000	0
23941-23940	0.000000	0
23941-3922	0.000000	0
23942-15823	0.000000	0
23942-23745	0.000000	0
23942-23995	0.000000	0
23943-11091	0.000000	0
23943-13073	0.000000	0
23943-29394	0.000000	0
23943-29451	0.000000	0
23944-23742	0.000000	0
23944-23932	0.000000	0
23944-3967	0.000000	0
23944-3968	0.000000	0
23945-11108	0.000000	0
23945-23742	0.000000	0
23945-3967	0.000000	0
23946-12931	0.000000	0
23946-13069	0.000000	0
23946-4442	0.000000	0
23947-13069	0.000000	0
23947-23948	0.000000	0
23948-23947	0.000000	0
23948-24005	0.000000	0
23948-24540	0.000000	0
23949-23795	0.000000	0
23949-24539	0.000000	0
23950-12915	0.000000	0
23950-22395	0.000000	0
23950-24005	0.000000	0
23952-23954	0.000000	0
23952-24691	0.000000	0
23952-51253	0.000000	0
23954-10391	0.000000	0
23954-23952	0.000000	0
23954-29580	0.000000	0
23963-20561	0.000000	0
23963-20563	0.000000	0
23983-13232	0.000000	0
23984-16264	0.000000	0
23985-10168	0.000000	0
23985-23793	0.000000	0
23986-18021	0.000000	0
23987-18555	0.000000	0
23987-3478	0.000000	0
23989-12938	0.000000	0
23989-12943	0.000000	0
23989-22364	0.000000	0
23990-12943	0.000000	0
23990-12964	0.000000	0
23990-22364	0.000000	0
23993-15370	0.000000	0
23993-15821	0.000000	0
23993-15823	0.000000	0
23993-22368	0.000000	0
23993-23994	0.000000	0
23994	0.000000	0
23994-11085	0.000000	0
23994-15821	0.000000	0
23994-23993	0.000000	0
23994-23995	0.000000	0
23994-29450	0.000000	0
23994-3963	0.000000	0
23995-10929	0.000000	0
23995-11093	0.000000	0
23995-23942	0.000000	0
23995-23994	0.000000	0
23996-11858	0.000000	0
23996-15370	0.000000	0
23996-29450	0.000000	0
23997-11060	0.000000	0
23997-12675	0.000000	0
23997-12681	0.000000	0
23997-15717	0.000000	0
23998-10207	0.000000	0
23999-10271	0.000000	0
24005-23795	0.000000	0
24005-23948	0.000000	0
24005-23950	0.000000	0
24005-4438	0.000000	0
24006-100432	0.000000	0
24006-11089	0.000000	0
24006-11856	0.000000	0
24006-22715	0.000000	0
24006-24007	0.000000	0
24007-100432	0.000000	0
24007-22358	0.000000	0
24007-22392	0.000000	0
24007-24006	0.000000	0
24013-15706	0.000000	0
24013-15714	0.000000	0
24014-15696	0.000000	0
24015-12686	0.000000	0
24015-12687	0.000000	0
24015-18142	0.000000	0
24015-3628	0.000000	0
24017-24019	0.000000	0
24018-15324	0.000000	0
24019-24031	0.000000	0
24025-23148	0.000000	0
24026-23148	0.000000	0
24029-24034	0.000000	0
24030-24032	0.000000	0
24031-15322	0.000000	0
24032-24018	0.000000	0
24033-14508	0.000000	0
24033-15815	0.000000	0
24034-15927	0.000000	0
24035-24036	0.000000	0
24036-24031	0.000000	0
24038-24039	0.000000	0
24039-24040	0.000000	0
24040-11091	0.000000	0
24040-15928	0.000000	0
24041-24042	0.000000	0
24042-12719	0.000000	0
24043-24044	0.000000	0
24044-15926	0.000000	0
24045-12719	0.000000	0
24046-24048	0.000000	0
24047-24045	0.000000	0
24048-24050	0.000000	0
24049-24047	0.000000	0
24050-24051	0.000000	0
24051-12724	0.000000	0
24052-24049	0.000000	0
24053-15328	0.000000	0
24054-24056	0.000000	0
24055-24053	0.000000	0
24056-12718	0.000000	0
24057-12699	0.000000	0
24058-24060	0.000000	0
24059-24057	0.000000	0
24060-24062	0.000000	0
24061-24059	0.000000	0
24062-12827	0.000000	0
24063-24064	0.000000	0
24064-14739	0.000000	0
24065-24066	0.000000	0
24066-24144	0.000000	0
24066-24145	0.000000	0
24067-15169	0.000000	0
24068-24069	0.000000	0
24069-15136	0.000000	0
24070-10209	0.000000	0
24071-15180	0.000000	0
24072-24077	0.000000	0
24072-24140	0.000000	0
24073-24075	0.000000	0
24074-24076	0.000000	0
24075-24142	0.000000	0
24075-24143	0.000000	0
24076-15191	0.000000	0
24077-24078	0.000000	0
24078-24147	0.000000	0
24079-24141	0.000000	0
24079-24146	0.000000	0
24080-17959	0.000000	0
24080-18022	0.000000	0
24081-24082	0.000000	0
24082-11292	0.000000	0
24083-15282	0.000000	0
24084-15292	0.000000	0
24085-24087	0.000000	0
24086-24084	0.000000	0
24087-15289	0.000000	0
24088-24089	0.000000	0
24089-15287	0.000000	0
24090-24091	0.000000	0
24091-15289	0.000000	0
24092-24094	0.000000	0
24093-15276	0.000000	0
24094-15286	0.000000	0
24095-24093	0.000000	0
24096-24097	0.000000	0
24097-15280	0.000000	0
24098-24099	0.000000	0
24099-15272	0.000000	0
24100-24101	0.000000	0
24101-15271	0.000000	0
24102-24103	0.000000	0
24103-15277	0.000000	0
24104-15280	0.000000	0
24105-15277	0.000000	0
24118-24120	0.000000	0
24119-15957	0.000000	0
24120-24122	0.000000	0
24121-24119	0.000000	0
24123-24121	0.000000	0
24130-15274	0.000000	0
24131-15279	0.000000	0
24132-10623	0.000000	0
24132-13291	0.000000	0
24136-18476	0.000000	0
24136-20683	0.000000	0
24140-24074	0.000000	0
24141-24074	0.000000	0
24142-24069	0.000000	0
24143-15169	0.000000	0
24144-24068	0.000000	0
24145-24067	0.000000	0
24146-24063	0.000000	0
24147-24063	0.000000	0
24175-13044	0.000000	0
24175-18468	0.000000	0
24178-10893	0.000000	0
24178-21614	0.000000	0
24182-10220	0.000000	0
24182-18395	0.000000	0
24186-11144	0.000000	0
24186-11205	0.000000	0
24186-4146	0.000000	0
24192-18036	0.000000	0
24192-18037	0.000000	0
24192-3926	0.000000	0
24199-1045	0.000000	0
24199-15980	0.000000	0
24199-23827	0.000000	0
24201-10894	0.000000	0
24201-11860	0.000000	0
24217-11150	0.000000	0
24217-24218	0.000000	0
24218-10174	0.000000	0
24218-24217	0.000000	0
24221-10540	0.000000	0
24221-10554	0.000000	0
24221-10948	0.000000	0
24221-12916	0.000000	0
24224-10929	0.000000	0
24224-13212	0.000000	0
24224-3927	0.000000	0
24225-11155	0.000000	0
24225-13769	0.000000	0
24225-29463	0.000000	0
24239-1052	0.000000	0
24239-12855	0.000000	0
24239-13117	0.000000	0
24239-21445	0.000000	0
24262-11132	0.000000	0
24262-16491	0.000000	0
24262-4101	0.000000	0
24441-10641	0.000000	0
24441-18993	0.000000	0
24442-10944	0.000000	0
24442-25527	0.000000	0
24443-16265	0.000000	0
24443-24444	0.000000	0
24444-19008	0.000000	0
24444-24443	0.000000	0
24444-24445	0.000000	0
24445-15416	0.000000	0
24445-24444	0.000000	0
24446-15414	0.000000	0
24446-17988	0.000000	0
24446-4533	0.000000	0
24447-15409	0.000000	0
24447-17988	0.000000	0
24448-15415	0.000000	0
24448-15421	0.000000	0
24449-10948	0.000000	0
24449-15537	0.000000	0
24450-10951	0.000000	0
24450-16103	0.000000	0
24450-24451	0.000000	0
24451-23710	0.000000	0
24451-24450	0.000000	0
24451-24452	0.000000	0
24451-4505	0.000000	0
24452-10951	0.000000	0
24452-24451	0.000000	0
24453-10952	0.000000	0
24453-13253	0.000000	0
24454-11205	0.000000	0
24454-24455	0.000000	0
24455-11147	0.000000	0
24455-24454	0.000000	0
24456-11163	0.000000	0
24456-18791	0.000000	0
24457-24458	0.000000	0
24457-4107	0.000000	0
24458-16091	0.000000	0
24458-24457	0.000000	0
24459-18459	0.000000	0
24459-18478	0.000000	0
24459-4026	0.000000	0
24460-11071	0.000000	0
24460-11114	0.000000	0
24461-11031	0.000000	0
24461-23299	0.000000	0
24462-14305	0.000000	0
24462-24463	0.000000	0
24462-24465	0.000000	0
24463-14307	0.000000	0
24463-24462	0.000000	0
24464-14304	0.000000	0
24464-23301	0.000000	0
24464-24465	0.000000	0
24465-24462	0.000000	0
24465-24464	0.000000	0
24465-5018	0.000000	0
24466-11023	0.000000	0
24466-18318	0.000000	0
24467-14174	0.000000	0
24467-18005	0.000000	0
24467-18152	0.000000	0
24468-18268	0.000000	0
24468-18273	0.000000	0
24469-12987	0.000000	0
24469-24470	0.000000	0
24470-12983	0.000000	0
24470-24469	0.000000	0
24470-4977	0.000000	0
24471-18307	0.000000	0
24529-10170	0.000000	0
24529-14135	0.000000	0
24530-13066	0.000000	0
24531-11388	0.000000	0
24532-11399	0.000000	0
24532-11400	0.000000	0
24532-13096	0.000000	0
24532-19021	0.000000	0
24533-1023	0.000000	0
24533-12847	0.000000	0
24533-13114	0.000000	0
24533-19052	0.000000	0
24534-11387	0.000000	0
24534-12848	0.000000	0
24535-11401	0.000000	0
24535-12980	0.000000	0
24535-19069	0.000000	0
24535-23258	0.000000	0
24536-1007	0.000000	0
24536-15982	0.000000	0
24536-23826	0.000000	0
24537-11354	0.000000	0
24537-23751	0.000000	0
24538-12612	0.000000	0
24538-13231	0.000000	0
24539-23796	0.000000	0
24539-23949	0.000000	0
24539-24540	0.000000	0
24540-23948	0.000000	0
24540-24539	0.000000	0
24541-15391	0.000000	0
24541-17953	0.000000	0
24541-4433	0.000000	0
24542-18776	0.000000	0
24542-22322	0.000000	0
24553-18012	0.000000	0
24553-24554	0.000000	0
24554-24553	0.000000	0
24554-24555	0.000000	0
24555-15838	0.000000	0
24555-24554	0.000000	0
24572-16102	0.000000	0
24572-16103	0.000000	0
24572-24574	0.000000	0
24573-13273	0.000000	0
24573-14130	0.000000	0
24574-24572	0.000000	0
24574-24576	0.000000	0
24575-23710	0.000000	0
24575-24576	0.000000	0
24576-14130	0.000000	0
24576-24574	0.000000	0
24576-24575	0.000000	0
24576-4502	0.000000	0
24588-1057	0.000000	0
24588-12980	0.000000	0
24588-17819	0.000000	0
24621-15551	0.000000	0
24621-15552	0.000000	0
24672-13751	0.000000	0
24672-24673	0.000000	0
24673-21363	0.000000	0
24673-24672	0.000000	0
24673-24674	0.000000	0
24674-21357	0.000000	0
24674-24673	0.000000	0
24677-24678	0.000000	0
24678-18022	0.000000	0
24678-24677	0.000000	0
24680-10515	0.000000	0
24680-14874	0.000000	0
24681-15227	0.000000	0
24681-24682	0.000000	0
24682-24681	0.000000	0
24682-24683	0.000000	0
24683-15228	0.000000	0
24683-24682	0.000000	0
24684-16403	0.000000	0
24684-24685	0.000000	0
24684-24686	0.000000	0
24685-16399	0.000000	0
24685-18161	0.000000	0
24685-24684	0.000000	0
24686-24684	0.000000	0
24686-24687	0.000000	0
24687-24686	0.000000	0
24687-24688	0.000000	0
24688-22578	0.000000	0
24688-24687	0.000000	0
24689-24690	0.000000	0
24689-29579	0.000000	0
24689-4214	0.000000	0
24690-10392	0.000000	0
24690-24689	0.000000	0
24690-24946	0.000000	0
24691-23952	0.000000	0
24691-51617	0.000000	0
24692-18178	0.000000	0
24692-22500	0.000000	0
24695-10375	0.000000	0
24695-18882	0.000000	0
24699-12989	0.000000	0
24700-11044	0.000000	0
24700-11054	0.000000	0
24700-24701	0.000000	0
24701-24700	0.000000	0
24703-22520	0.000000	0
24703-9114	0.000000	0
24704-11136	0.000000	0
24704-4107	0.000000	0
24725-18027	0.000000	0
24725-18028	0.000000	0
24726-17955	0.000000	0
24726-17957	0.000000	0
24726-24727	0.000000	0
24727-11130	0.000000	0
24727-24726	0.000000	0
24728-18015	0.000000	0
24728-24729	0.000000	0
24729-18016	0.000000	0
24729-24728	0.000000	0
24742-15536	0.000000	0
24742-15548	0.000000	0
24775-23159	0.000000	0
24776-15764	0.000000	0
24776-24777	0.000000	0
24776-3727	0.000000	0
24777-15759	0.000000	0
24777-24776	0.000000	0
24777-3723	0.000000	0
24778-15764	0.000000	0
24778-15765	0.000000	0
24779-13300	0.000000	0
24779-15764	0.000000	0
24782-24783	0.000000	0
24782-24792	0.000000	0
24783-1079	0.000000	0
24783-24782	0.000000	0
24783-24788	0.000000	0
24784-24785	0.000000	0
24784-24788	0.000000	0
24785-1081	0.000000	0
24785-24784	0.000000	0
